entity,n-authors,n-revs
examples/azure-vm-simple-linux/azuredeploy.tf,2,2
config/module/test-fixtures/basic-hg/.hg/store/data/main.tf.i,2,2
terraform/test-fixtures/apply-destroy-mod-var-and-count/child/main.tf,2,2
terraform/testdata/plan-modules-remove-provisioners/main.tf,2,2
examples/alicloud-ess-schedule/outputs.tf,2,2
config/module/test-fixtures/basic-git/DOTgit/objects/8c/1a79ca1f98b6d00f5bf5c6cc9e8d3c092dd3ba,2,2
terraform/testdata/issue-7824/main.tf,2,2
config/module/testdata/validate-module-root/child/main.tf,2,2
terraform/testdata/apply-destroy-deeply-nested-module/child/main.tf,2,2
terraform/testdata/apply-output-orphan-module/child/main.tf,2,2
config/module/test-fixtures/basic-git/DOTgit/info/exclude,2,2
builtin/providers/aws/resource_aws_db_snapshot.go,2,2
terraform/test-fixtures/vars-basic-bool/main.tf,2,2
builtin/providers/rundeck/resource_project.go,2,2
terraform/testdata/refresh-module-orphan/child/main.tf,2,2
config/module/test-fixtures/validate-module-root-grandchild/child/child/main.tf,2,2
terraform/test-fixtures/transform-provider-disable-keep/main.tf,2,2
backend/local/hook_count_action.go,2,2
terraform/test-fixtures/plan-required-whole-mod/mod/main.tf,2,2
builtin/providers/azurerm/structure.go,2,2
terraform/testdata/apply-provisioner-destroy-ref/main.tf,2,2
builtin/providers/aws/data_source_aws_vpc_endpoint_service.go,2,2
config/test-fixtures/validate-tf-version/main.tf,2,2
terraform/testdata/input-interpolate-var/child/main.tf,2,2
terraform/testdata/refresh-config-orphan/main.tf,2,2
builtin/providers/fastly/config.go,2,2
configs/testdata/valid-files/resources-ignorechanges-all-legacy.tf,2,2
config/testdata/count-string/main.tf,2,2
builtin/providers/aws/data_source_aws_alb.go,2,2
terraform/testdata/transform-provider-disable/child/main.tf,2,2
config/testdata/dir-basic/nested/nested.tf,2,2
terraform/testdata/graph-builder-apply-module-destroy/A/main.tf,2,2
configs/configupgrade/test-fixtures/valid/element-of-set/input/element-of-set.tf,2,2
terraform/test-fixtures/plan-provisioner-cycle/main.tf,2,2
config/test-fixtures/validate-count-var-invalid/main.tf,2,2
command/test-fixtures/state-push-serial-newer/main.tf,2,2
terraform/testdata/apply-ref-existing/child/main.tf,2,2
config/testdata/import.tf,2,2
terraform/testdata/validate-computed-in-function/main.tf,2,2
config/testdata/count-var/main.tf,2,2
config/testdata/dir-override/one.tf,2,2
terraform/test-fixtures/apply-destroy-depends-on/main.tf,2,2
builtin/providers/ovh/resource_ovh_vrack_publiccloud_attachment.go,2,2
builtin/providers/aws/data_source_aws_vpc_endpoint.go,2,2
terraform/test-fixtures/apply-module-provider-alias/child/main.tf,2,2
config/module/testdata/validate-child-bad/main.tf,2,2
builtin/providers/newrelic/provider.go,2,2
terraform/testdata/plan-count-module-static-grandchild/child/child/main.tf,2,2
config/module/test-fixtures/conficting-submodule-names/a/c/main.tf,2,2
terraform/test-fixtures/validate-good-module/child/main.tf,2,2
config/module/testdata/basic-git/DOTgit/index,2,2
examples/alicloud-ecs-image/README.md,2,2
deps/v0-6-8.json,2,2
helper/url/url.go,2,2
builtin/providers/circonus/GNUmakefile,2,2
config/testdata/validate-provider-multi/main.tf,2,2
builtin/providers/aws/test-fixtures/cloudformation-template.json,2,2
terraform/testdata/issue-9549/mod/main.tf,2,2
terraform/test-fixtures/input-var-partially-computed/main.tf,2,2
config/testdata/validate-module-var-list/main.tf,2,2
config/testdata/validate-count-zero/main.tf,2,2
examples/azure-traffic-manager-lb-scale-set/main.tf,2,2
terraform/transform_vertex.go,2,2
command/test-fixtures/plan-out-backend-legacy/main.tf,2,2
terraform/test-fixtures/apply-destroy-with-locals/main.tf,2,2
terraform/testdata/validate-resource-name-symbol/main.tf,2,2
test-fixtures/credentials,2,2
config/testdata/dir-temporary-files/.hidden.tf,2,2
config/test-fixtures/dir-temporary-files/.#emacs-one.tf,2,2
builtin/providers/aws/import_aws_s3_bucket.go,2,2
terraform/testdata/plan-module-cycle/child/main.tf,2,2
config/module/test-fixtures/validate-module-root-grandchild/main.tf,2,2
config/testdata/resource-arity-mistake.tf,2,2
terraform/test-fixtures/interpolate-path-module/main.tf,2,2
examples/azure-2-vms-loadbalancer-lbrules/variables.tf,2,2
configs/configupgrade/test-fixtures/valid/heredoc-flush/input/heredoc.tf,2,2
examples/alicloud-ecs-image/variables.tf,2,2
terraform/terraform.go,1,83
examples/azure-vm-simple-linux/deploy.sh,1,21
addrs/provider_config.go,1,21
config/lang/engine.go,1,15
command/jsonconfig/config.go,1,15
states/module.go,1,15
config/lang/ast/ast.go,1,15
command/jsonstate/state.go,1,14
states/state.go,1,14
config/variable.go,1,14
plans/internal/planproto/planfile.proto,1,12
command/jsonplan/values.go,1,12
builtin/providers/openstack/resource_openstack_compute_instance.go,1,12
tfdiags/diagnostics.go,1,11
config/lang/ast/literal.go,1,11
.hashibot.hcl,1,11
config/lang/ast/call.go,1,10
config/lang/ast/variable_access.go,1,10
addrs/module.go,1,10
lang/references.go,1,10
plans/plan.go,1,10
config/lang/ast/concat.go,1,10
lang/funcs/encoding.go,1,10
helper/shadow/keyed_value.go,1,10
addrs/local_value.go,1,9
terraform/node_resource.go,1,9
addrs/module_call.go,1,8
lang/langserver/server.go,1,8
configs/compat_shim.go,1,8
configs/backend.go,1,8
plugin/conversions.go,1,8
lang/funcs/datetime.go,1,8
addrs/instance_key.go,1,8
states/import.go,1,8
addrs/input_variable.go,1,8
config/configschema/schema.go,1,8
builtin/providers/test/resource_list.go,1,8
terraform/graph_config.go,1,8
terraform/shadow_eval_context.go,1,7
backend/remote-state/etcdv3/backend.go,1,7
terraform/context_old.go,1,7
configs/module_call.go,1,7
builtin/providers/openstack/resource_openstack_fw_rule_v2.go,1,7
flatmap/map.go,1,7
builtin/providers/consul/utils.go,1,7
plugin/server.go,1,7
testharness/loader.go,1,7
configs/module_merge_body.go,1,7
backend/remote-state/pg/client.go,1,7
configs/configload/loader_snapshot.go,1,7
builtin/providers/test/resource_nested_set.go,1,7
examples/101-vm-simple-linux/deploy.sh,1,7
addrs/path_attr.go,1,6
terraform/eval_type.go,1,6
addrs/count_attr.go,1,6
builtin/providers/aws/structure_sdk.go,1,6
addrs/terraform_attr.go,1,6
diff/resource_builder.go,1,6
testharness/testers_builder.go,1,6
addrs/self.go,1,6
command/012checklist.go,1,6
addrs/referenceable.go,1,6
states/statefile/file.go,1,6
rpc/client.go,1,6
builtin/providers/openstack/resource_openstack_fw_firewall_v2.go,1,6
terraform/graph_debug.go,1,6
config/lang/check_identifier.go,1,6
command/flag_var.go,1,6
builtin/providers/openstack/devstack/deploy.sh,1,6
config/configschema/coerce_value.go,1,5
lang/blocktoattr/fixup.go,1,5
testharness/context.go,1,5
rpc/server.go,1,5
projects/projectconfigs/workspace.go,1,5
projects/projects.go,1,5
config/module/url_helper.go,1,5
projects/projectconfigs/context.go,1,5
config/module/get_git.go,1,5
tfdiags/error.go,1,5
config/configschema/decoder_spec.go,1,5
configs/configload/loader_load.go,1,5
testharness/tester.go,1,5
config/lang/eval.go,1,5
plans/objchange/plan_valid.go,1,5
lang/scope.go,1,5
config/expr.y,1,5
backend/remote-state/pg/backend_state.go,1,5
helper/config/validator.go,1,5
command/testdata/statelocker.go,1,5
config/configschema/none_required.go,1,5
helper/experiment/experiment.go,1,5
config/lang/visitor_types.go,1,5
projects/projectconfigs/validate.go,1,5
config/configschema/implied_type.go,1,5
examples/azure-vm-simple-linux/outputs.tf,1,5
configs/configschema/internal_validate.go,1,5
backend/remote-state/etcdv3/client.go,1,5
configs/configload/loader_init_from_module.go,1,5
config/expr_lex.go,1,5
testharness/checklist.go,1,5
lang/langserver/files.go,1,5
command/hook_module_install.go,1,5
projects/projectconfigs/config.go,1,5
builtin/providers/openstack/resource_openstack_fw_policy_v2.go,1,5
builtin/providers/consul/attr_writer_map.go,1,5
addrs/parse_target.go,1,5
command/diff.go,1,5
terraform/evaltype_string.go,1,5
tfdiags/config_traversals.go,1,5
digraph/graphviz.go,1,4
builtin/providers/azure/resource_azure_disk.go,1,4
builtin/providers/aws/resource_aws_iam_policy_attach.go,1,4
configs/configload/testing.go,1,4
projects/projectconfigs/upstream.go,1,4
states/statefile/marshal_equal.go,1,4
provisioners/doc.go,1,4
addrs/project.go,1,4
go.sh,1,4
config/module/folder_storage.go,1,4
config/module/detect_github.go,1,4
configs/parser.go,1,4
configs/util.go,1,4
config/test-fixtures/resource_graph.tf,1,4
builtin/providers/aws/tags_sdk.go,1,4
states/statefile/testdata/roundtrip/v3-grabbag.in.tfstate,1,4
tfdiags/diagnostic_base.go,1,4
states/statemgr/statemgr.go,1,4
builtin/providers/consul/resource_consul_key.go,1,4
lang/langserver/source.go,1,4
configs/configupgrade/upgrader.go,1,4
helper/variables/flag.go,1,4
provider/provider.go,1,4
tfdiags/sourceless.go,1,4
builtin/providers/aws/structure_test_sdk.go,1,4
builtin/providers/triton/utils.go,1,4
addrs/resource_phase.go,1,4
command/jsonprovider/provider.go,1,4
state/local_lock_windows.go,1,4
provisioner/doc.go,1,4
configs/synth_body.go,1,4
remote/s3.go,1,4
config/expr_parse.go,1,4
provider/doc.go,1,4
builtin/providers/aws/diff.go,1,4
builtin/providers/openstack/resource_openstack_compute_secgrouprule_v2.go,1,4
builtin/providers/consul/resources.go,1,4
command/test.go,1,4
terraform/transform_noop.go,1,4
tfdiags/hcl.go,1,4
command/meta_project.go,1,4
helper/resource/stop.go,1,4
provisioner/provisioner.go,1,4
helper/plugin/diagnostics.go,1,4
configs/test-fixtures/valid-files/module-calls.tf,1,4
testharness/context_setters.go,1,4
configs/configschema/implied_type.go,1,4
helper/plugin/schema.go,1,4
builtin/providers/test/resource_with_custom_diff.go,1,4
helper/schema/schema_sort.go,1,4
testharness/test-fixtures/basic-specs/b.tfspec,1,3
builtin/provisioners/chef-client/ssh_provisioner.go,1,3
dag/tarjan.go,1,3
terraform/test-fixtures/plan-computed-in-function/main.tf,1,3
builtin/providers/azurerm/resource_arm_disk.go,1,3
builtin/providers/openstack/resource_openstack_networking_subnet.go,1,3
testharness/scenario.go,1,3
terraform/transform_output_orphan.go,1,3
builtin/providers/test/resource_timeout.go,1,3
states/statemgr/filesystem_lock_windows.go,1,3
tools/loggraphdiff/loggraphdiff.go,1,3
builtin/providers/test/resource_diff_suppress.go,1,3
diff/builder.go,1,3
builtin/providers/consul/attr_reader.go,1,3
config/lang/types.go,1,3
configs/configupgrade/module_sources.go,1,3
config/configschema/internal_validate.go,1,3
terraform/eval_context_shadow.go,1,3
terraform/transform_proxy.go,1,3
projects/projectconfigs/local.go,1,3
command/jsonplan/resource.go,1,3
configs/configschema/validate_traversal.go,1,3
projects/workspaces.go,1,3
command/ui_output.go,1,3
config/module/get_file.go,1,3
builtin/provisioners/chef/ssh_provisioner.go,1,3
testharness/spec.go,1,3
builtin/providers/consul/attr_writer_state.go,1,3
examples/azure-vm-simple-linux/before_deploy.sh,1,3
builtin/providers/test/resource_computed_set.go,1,3
states/statemgr/filesystem_lock_unix.go,1,3
addrs/doc.go,1,3
builtin/provisioners/chef-client/resource_provisioner.go,1,3
terraform/test-fixtures/diff-good/main.tf,1,3
terraform/graph_old.go,1,3
backend/remote-state/etcdv2/client.go,1,3
configs/configschema/nestingmode_string.go,1,3
config/lang/ast/arithmetic_op.go,1,3
docs/architecture.md,1,3
builtin/providers/azure/resource_azure_storage_service_helpers.go,1,3
dag/edge.go,1,3
plans/objchange/normalize_obj.go,1,3
lang/doc.go,1,3
terraform/graph_builder_destroy_apply.go,1,3
backend/remote-state/artifactory/client.go,1,3
terraform/graph_config_node_type.go,1,3
builtin/providers/openstack/resource_openstack_networking_network.go,1,3
config/module/get_http.go,1,3
config/module/test-fixtures/basic-parent-providers/a/a.tf,1,3
state/testdata/lockstate.go,1,3
states/statefile/read.go,1,3
helper/wrappedreadline/wrappedreadline.go,1,3
plans/internal/planproto/generate.go,1,3
config/configschema/doc.go,1,3
lang/langserver/uri.go,1,3
examples/azure-vm-simple-linux/after_deploy.sh,1,3
terraform/transform_module_destroy.go,1,3
builtin/providers/consul/attr_writer.go,1,3
terraform/test-fixtures/validate-computed-in-function/main.tf,1,3
helper/structure/structure.go,1,3
builtin/providers/google/data_source_google_iam_policy_document.go,1,3
builtin/provisioners/chef-client/winrm_provisioner.go,1,3
builtin/providers/openstack/data_source_openstack_images_image.go,1,3
scripts/docker-release/README.md,1,3
configs/depends_on.go,1,3
builtin/providers/consul/attr_reader_config.go,1,3
configs/configload/loader_install_hooks.go,1,2
command/jsonplan/module.go,1,2
command/test-fixtures/push-no-upload-2/DOTgit/hooks/commit-msg.sample,1,2
terraform/shadow_resource_provider_factory.go,1,2
config/lang/ast.go,1,2
configs/testdata/invalid-modules/resource-for_each-without-experiment/for_each.tf,1,2
helper/wrappedstreams/streams.go,1,2
configs/experiments.go,1,2
builtin/providers/openstack/clients.go,1,2
command/test-fixtures/push-no-upload-2/DOTgit/hooks/update.sample,1,2
internal/init/inode_windows.go,1,2
tools/terraform-bundle/main.go,1,2
builtin/providers/google/data_source_google_container_versions.go,1,2
terraform/testdata/plan-for-each/main.tf,1,2
examples/aws-networking/variables.tf,1,2
terraform/test-fixtures/interpolate-multi-vars/main.tf,1,2
internal/initwd/doc.go,1,2
states/doc.go,1,2
command/test-fixtures/push-no-upload/DOTgit/config,1,2
command/test-fixtures/push-no-upload/DOTgit/objects/33/5592e83f2a54dd43f86469f5a2a5d1f572f884,1,2
svchost/auth/testdata/test-helper,1,2
builtin/providers/azure/azure.test,1,2
states/instance_generation.go,1,2
config/lang/ast/stack.go,1,2
internal/init/inode_freebsd.go,1,2
configs/configupgrade/doc.go,1,2
plans/planfile/testdata/test-config/root.tf,1,2
builtin/provisioners/chef/test-fixtures/validator.pem,1,2
command/test-fixtures/push-no-upload-2/DOTgit/hooks/pre-applypatch.sample,1,2
config/multi_error.go,1,2
plans/internal/planproto/doc.go,1,2
providers/resolver.go,1,2
builtin/bins/provisioner-chef-client/main.go,1,2
rpc/ui_output.go,1,2
command/test-fixtures/push-no-upload-2/.gitignore,1,2
config/test-fixtures/validate-output-missing-equals/main.tf,1,2
plans/planfile/testdata/test-config/.terraform/modules/child_b.child_d/child_d.tf,1,2
builtin/providers/tls/data_source_cert_request.go,1,2
svchost/auth/testdata/.gitignore,1,2
builtin/providers/openstack/resource_openstack_lb_member.go,1,2
examples/aws-networking/subnet/security_group.tf,1,2
docs/plugin-protocol/tfplugin5.2.proto,1,2
states/statefile/testdata/roundtrip/v4-simple.out.tfstate,1,2
plans/objchange/all_null.go,1,2
config/test-fixtures/dir-temporary-files/.hidden.tf,1,2
backend/local/test-fixtures/destroy-with-ds/main.tf,1,2
command/test-fixtures/push-no-upload/DOTgit/hooks/pre-applypatch.sample,1,2
command/test-fixtures/push-no-upload/DOTgit/HEAD,1,2
configs/configschema/doc.go,1,2
plans/changes_state.go,1,2
plugin/getter/get.go,1,2
terraform/testdata/transform-cbd-destroy-edge-both-count/main.tf,1,2
builtin/providers/openstack/resource_openstack_compute_keypair.go,1,2
builtin/providers/azure/resource_azure_network.go,1,2
providers/doc.go,1,2
tools/terraform-bundle/e2etest/test-fixtures/empty/terraform-bundle.hcl,1,2
examples/azure-vm-simple-linux/deploy.mac.sh,1,2
internal/modsdir/manifest.go,1,2
plans/planfile/testdata/test-config/.terraform/modules/child_a/child_a.tf,1,2
builtin/providers/librato/common.go,1,2
command/test-fixtures/push-no-upload-2/DOTgit/description,1,2
terraform/test-fixtures/diff-computed/main.tf,1,2
command/test-fixtures/push-no-upload-2/DOTgit/objects/d9/1d31d1722127534e4aef247ae651a75122d1be,1,2
terraform/eval_literal.go,1,2
builtin/providers/openstack/resource_openstack_compute_secgroup.go,1,2
configs/configupgrade/test-fixtures/valid/indexed-splat/want/indexed-splat.tf,1,2
command/test-fixtures/push-no-upload/DOTterraform/modules/4e5bca89732a7fb77c3aa08aafa029b1/main.tf,1,2
docs/README.md,1,2
states/statemgr/transient.go,1,2
terraform/test-fixtures/diff-nil/main.tf,1,2
config/lang/transform_fixed.go,1,2
builtin/providers/datadog/resource_helpers.go,1,2
config/test-fixtures/resource_graph_cycle.tf,1,2
command/test-fixtures/push-no-upload/DOTgit/index,1,2
backend/remote/test-fixtures/plan-with-working-directory/terraform/output.log,1,2
examples/aws-networking/subnet/numbering.tf,1,2
states/statefile/testdata/roundtrip/v4-simple.in.tfstate,1,2
examples/azure-vnet-two-subnets/.gitignore,1,2
command/test-fixtures/push-no-upload/DOTgit/hooks/prepare-commit-msg.sample,1,2
command/cliconfig/config_windows.go,1,2
registry/response/module_versions.go,1,2
plans/objchange/doc.go,1,2
plugin/server_old.go,1,2
projects/projectlang/eval_static.go,1,2
flatmap/flatten.go,1,2
backend/remote-state/inmem/client.go,1,2
config/module/test-fixtures/implicit-grandparent-providers/child/grandchild/main.tf,1,2
config/module/detect_bitbucket.go,1,2
experiments/doc.go,1,2
examples/aws-networking/.gitignore,1,2
backend/remote/test-fixtures/apply/policy-passed.log,1,2
config/lang/ast/arithmetic.go,1,2
builtin/providers/aws/data_source_aws_s3_object.go,1,2
command/test-fixtures/push-no-upload-2/main.tf,1,2
lang/funcs/testdata/hello.txt,1,2
examples/aws-networking/region/vpc.tf,1,2
configs/doc.go,1,2
command/test-fixtures/push-no-upload/DOTgit/objects/3f/a8c86b7b040e9ecdc9239dee660fcd2589bc94,1,2
scripts/gogetcookie.sh.enc,1,2
states/statefile/diagnostics.go,1,2
registry/response/provider.go,1,2
states/statefile/testdata/roundtrip/v4-modules.out.tfstate,1,2
builtin/providers/pagerduty/data_source_on_call.go,1,2
internal/init/getter.go,1,2
builtin/bins/provider-dnsmadeeasy/main.go,1,2
tools/terraform-bundle/config.go,1,2
backend/local/test-fixtures/plan-cbd/main.tf,1,2
command/test-fixtures/push-no-upload/DOTgit/description,1,2
backend/remote-state/oss/backend_state.go,1,2
examples/aws-networking/region/security_group.tf,1,2
command/test-fixtures/push-no-upload/DOTgit/hooks/pre-commit.sample,1,2
terraform/testdata/plan-for-each-unknown-value/main.tf,1,2
rpc/ui_input.go,1,2
experiments/set.go,1,2
command/test-fixtures/providers-schema/output.json,1,2
examples/azure-vm-simple-linux-managed-disk/after_deploy.sh,1,2
experiments/errors.go,1,2
config/module/test-fixtures/basic-git,1,2
builtin/providers/datadog/resource_datadog_outlier_alert.go,1,2
examples/azure-vm-simple-linux-managed-disk/after_deploy.ci.sh,1,2
grep,1,2
builtin/providers/heroku2/resource_heroku_addon.go,1,2
terraform/testdata/transform-cbd-destroy-edge-count/main.tf,1,2
config/lang/token.go,1,2
states/statefile/testdata/roundtrip/v4-foreach.out.tfstate,1,2
states/statemgr/plan.go,1,2
builtin/providers/heroku2/resource_provider.go,1,2
command/e2etest/test-fixtures/plugin-cache/cache/os_arch/terraform-provider-template_v0.1.0_x4,1,2
terraform/ui_output_prefix.go,1,2
internal/init/module_install_hooks.go,1,2
addrs/provider_type.go,1,2
terraform/testdata/transform-destroy-cbd-edge-basic/main.tf,1,2
config/module/test-fixtures/implicit-parent-providers/main.tf,1,2
helper/README.md,1,2
command/test-fixtures/push-no-upload-2/DOTgit/hooks/prepare-commit-msg.sample,1,2
projects/projectlang/graph.go,1,2
command/test-fixtures/diff/main.tf,1,2
terraform/transform_resource_refresh_plannable.go,1,2
command/test-fixtures/push-no-upload/DOTgit/hooks/pre-push.sample,1,2
builtin/providers/openstack/resource_openstack_lb_vip.go,1,2
command/test-fixtures/push-no-upload/DOTgit/objects/e5/c3215bf2e20a6963527249c44b789547ac5b8a,1,2
configs/configload/source_addr.go,1,2
repl/testdata/config-fixture/repl_test.tf,1,2
command/test-fixtures/push-no-upload/DOTgit/COMMIT_EDITMSG,1,2
helper/plugin/doc.go,1,2
configs/configschema/empty_value.go,1,2
internal/earlyconfig/config_build.go,1,2
tfdiags/simple_warning.go,1,2
command/test-fixtures/push-no-upload-2/DOTgit/objects/ac/cd15f3424d1d4b83da634f608d89736b20c6a0,1,2
deploy.sh,1,2
experiments/experiment.go,1,2
command/test-fixtures/push-no-upload/DOTgit/hooks/commit-msg.sample,1,2
command/test-fixtures/push-no-upload/DOTgit/objects/26/51626363b583e7f9a6482c58d8bf844de0c2a5,1,2
examples/aws-networking/region/subnets.tf,1,2
internal/initwd/from_module.go,1,2
plans/planfile/writer.go,1,2
builtin/providers/heroku2/config.go,1,2
command/test-fixtures/push-no-upload/DOTterraform/modules/0aec430d87a09fa44453780d5bb00156/main.tf,1,2
config/module/test-fixtures/basic-parent-providers/main.tf,1,2
states/statefile/testdata/roundtrip/v4-foreach.in.tfstate,1,2
states/statefile/version1_upgrade.go,1,2
configs/test-fixtures/invalid-files/variable-type-quoted.tf,1,2
tfdiags/rpc_friendly.go,1,2
addrs/output_value.go,1,2
diff/lazy_resource_map.go,1,2
command/test-fixtures/push-no-upload-2/DOTgit/logs/refs/heads/master,1,2
internal/init/inode.go,1,2
terraform/transform_attach_config.go,1,2
command/test-fixtures/push-no-upload-2/DOTgit/hooks/pre-rebase.sample,1,2
builtin/providers/openstack/resource_compute_secgroup.go,1,2
examples/aws-networking/subnet/variables.tf,1,2
states/statefile/doc.go,1,2
examples/azure-vm-simple-linux-managed-disk/deploy.sh,1,2
plans/objchange/lcs.go,1,2
examples/aws-networking/README.md,1,2
terraform/transform_module_destroy_old.go,1,2
terraform/testdata/apply-module-replace-cycle/mod2/main.tf,1,2
internal/init/module_install.go,1,2
helper/signalwrapper/wrapper.go,1,2
states/statemgr/persistent.go,1,2
builtin/providers/aws/resource_aws_autoscaling_metrics_collection.go,1,2
provisioners/factory.go,1,2
plans/planfile/reader.go,1,2
helper/variables/parse.go,1,2
internal/init/doc.go,1,2
builtin/providers/datadog/resource_datadog_service_check.go,1,2
command/jsonstate/expression.go,1,2
config/module/test-fixtures/implicit-grandparent-providers/main.tf,1,2
command/test-fixtures/push-no-upload-2/DOTterraform/modules/0aec430d87a09fa44453780d5bb00156/main.tf,1,2
plans/planfile/config_snapshot.go,1,2
config/lang/parse.go,1,2
repl/testdata/config-fixture/child/empty.tf,1,2
command/test-fixtures/push-no-upload/DOTgit/hooks/applypatch-msg.sample,1,2
builtin/providers/digitalocean/datasource_digitaloceal_image.go,1,2
command/test-fixtures/push-no-upload-2/DOTgit/hooks/post-update.sample,1,2
examples/aws-networking/region/numbering.tf,1,2
depgraph2/graph.go,1,2
builtin/providers/datadog/test_helpers.go,1,2
builtin/providers/test/resource_import_other.go,1,2
builtin/providers/azurerm/resource_arm_security_group.go,1,2
examples/aws-networking/numbering/variables.tf,1,2
builtin/providers/aws/resource_aws_elb_load_balancer_policy.go,1,2
terraform/testdata/apply-module-replace-cycle/mod1/main.tf,1,2
configs/testdata/invalid-modules/data-for_each-without-experiment/for_each.tf,1,2
states/statefile/testdata/roundtrip/v4-modules.in.tfstate,1,2
addrs/targetable.go,1,2
states/statefile/version2_upgrade.go,1,2
states/state_equal.go,1,2
terraform/test-fixtures/apply-provider-alias-missing/main.tf,1,2
tools/terraform-bundle/e2etest/test-fixtures/many-providers/terraform-bundle.hcl,1,2
config/module/test-fixtures/basic-parent-providers/c/c.tf,1,2
command/testdata/import-provider-mismatch/main.tf,1,2
builtin/providers/aws/refresh.go,1,2
command/test-fixtures/push-no-upload/DOTgit/hooks/pre-rebase.sample,1,2
plugin/proto/generate.sh,1,2
deps/x0-6-10.json,1,2
states/statemgr/testing.go,1,2
tfdiags/source_range.go,1,2
command/test-fixtures/push-no-upload/DOTgit/logs/HEAD,1,2
command/test-fixtures/show-json/modules/modules.json,1,2
command/test-fixtures/push-no-upload/DOTgit/hooks/update.sample,1,2
providers/addressed_types.go,1,2
command/test-fixtures/push-no-upload-2/DOTgit/refs/heads/master,1,2
builtin/providers/aws/resource_aws_kinesis_firehose_stream.go,1,2
terraform/test-fixtures/apply-destroy-cross-providers/child/main.tf,1,2
configs/parser_values.go,1,2
lang/funcs/testdata/icon.png,1,2
backend/remote/test-fixtures/plan-scaleout/main.tf,1,2
builtin/provisioners/chef-client/test-fixtures/validator.pem,1,2
scripts/docker-release/hooks/build,1,2
command/testdata/login-oauth-server/oauthserver.go,1,2
states/statefile/testdata/roundtrip/v1-simple.in.tfstate,1,2
config/module/test-fixtures/implicit-grandparent-providers/child/main.tf,1,2
examples/aws-networking/regions.tf,1,2
projects/projectlang/references.go,1,2
command/lock.go,1,2
builtin/providers/azure/resource_disk.go,1,2
plans/planfile/testdata/test-config/.terraform/modules/child_a/child_c/child_c.tf,1,2
builtin/providers/heroku2/resources.go,1,2
projects/projectconfigs/projectconfigs.go,1,2
examples/aws-networking/region/variables.tf,1,2
configs/configschema/none_required.go,1,2
builtin/providers/postgresql/resource_postgresql_schema_policy.go,1,2
states/statemgr/statemgr_fake.go,1,2
plans/doc.go,1,2
terraform/test-fixtures/diff-provider-init/main.tf,1,2
command/test-fixtures/push-no-upload-2/DOTgit/index,1,2
examples/101-vm-simple-linux/.travis.yml,1,2
internal/init/copy_dir.go,1,2
builtin/providers/heroku2/resource_heroku_domain.go,1,2
backend/remote-state/oss/client.go,1,2
command/test-fixtures/providers-schema/provider.tf,1,2
terraform/testdata/apply-module-replace-cycle/main.tf,1,2
plans/planfile/testdata/test-config/.terraform/modules/child_b/child_b.tf,1,2
builtin/providers/aws/resource_aws_elb_load_balancer_listener_policy.go,1,2
internal/initwd/testing.go,1,2
states/statemgr/transient_inmem.go,1,2
builtin/providers/postgresql/validators.go,1,2
builtin/providers/heroku2/resource_heroku_app.go,1,2
builtin/providers/test/resource_list_set.go,1,2
config/lang/ast/scope.go,1,2
terraform/testdata/graph-builder-apply-orphan-update/main.tf,1,2
states/output_value.go,1,2
terraform/graph2.go,1,2
testharness/subject.go,1,2
command/testdata/import-provider-datasource/main.tf,1,2
terraform/graph_deps.go,1,2
command/test-fixtures/push-no-upload-2/DOTgit/hooks/pre-push.sample,1,2
examples/aws-networking/region/outputs.tf,1,2
command/test-fixtures/push-no-upload-2/DOTgit/logs/HEAD,1,2
command/test-fixtures/push-no-upload-2/DOTgit/objects/1c/99dc138aa275b2577bc6d9d2c7b185aeeb27ad,1,2
command/test-fixtures/push-no-upload-2/DOTgit/objects/1f/4379fc58839e6cdfd193d8a5333fee1f33d522,1,2
command/test-fixtures/push-no-upload/.gitignore,1,2
rpc/error.go,1,2
examples/aws-networking/subnet/outputs.tf,1,2
builtin/provisioners/habitat/linux_provisioner.go,1,2
helper/wrappedreadline/wrappedreadline_unix.go,1,2
builtin/providers/openstack/resource_openstack_compute_secgrouprule.go,1,2
builtin/providers/aws/data_source_aws_elb_account_id.go,1,2
configs/configupgrade/test-fixtures/valid/indexed-splat/input/indexed-splat.tf,1,2
backend/remote/test-fixtures/plan/output.log,1,2
command/test-fixtures/push-no-upload/DOTgit/info/exclude,1,2
registry/response/provider_list.go,1,2
builtin/providers/openstack/resource_openstack_lb_pool.go,1,2
builtin/providers/heroku2/resource_heroku_drain.go,1,2
command/test-fixtures/push-no-upload-2/DOTgit/COMMIT_EDITMSG,1,2
states/statefile/version3.go,1,2
registry/response/module.go,1,2
command/test-fixtures/push-no-upload/DOTgit/refs/heads/master,1,2
config/module/test-fixtures/implicit-parent-providers/child/main.tf,1,2
builtin/provisioners/chef/winrm_provisioner.go,1,2
command/test-fixtures/push-no-upload-2/child/main.tf,1,2
terraform/eval_diff_deposed.go,1,2
configs/configupgrade/test-fixtures/valid/indexed-splat/want/versions.tf,1,2
builtin/providers/openstack/resource_openstack_lb_monitor.go,1,2
builtin/providers/aws/resource_aws_elb_load_balancer_backend_server_policy.go,1,2
command/test-fixtures/push-no-upload-2/DOTgit/HEAD,1,2
command/test-fixtures/push-no-upload/DOTgit/logs/refs/heads/master,1,2
examples/azure-vm-simple-linux/cleanup.sh,1,2
