entity,n-authors,n-revs
command/test-fixtures/push-backend-new/main.tf,2,2
builtin/providers/circonus/resource_circonus_metric_cluster_test.go,2,2
terraform/testdata/apply-resource-depends-on-module-in-module/child/child/main.tf,2,2
examples/azure-vmss-ubuntu/deploy.ci.sh,2,2
builtin/providers/kubernetes/resource_kubernetes_pod_test.go,2,2
internal/initwd/test-fixtures/local-module-symlink/child_a/child_b/child_b.tf,2,2
terraform/testdata/refresh-output/main.tf,2,2
examples/alicloud-ecs-special-sg/variables.tf,2,2
terraform/testdata/plan-block-nesting-group/block-nesting-group.tf,2,2
command/test-fixtures/backend-plan-legacy-data/state.tfstate,2,2
command/test-fixtures/init-check-required-version/main.tf,2,2
config/testdata/dir-merge/one.tf,2,2
terraform/test-fixtures/destroy-module-with-provider/mod/main.tf,2,2
config/testdata/validate-backend-interpolate/main.tf,2,2
config/module/testdata/basic-parent/main.tf,2,2
terraform/test-fixtures/plan-prevent-destroy-count-bad/main.tf,2,2
configs/test-fixtures/invalid-files/interp-in-rsrc-label.tf,2,2
terraform/test-fixtures/apply-destroy-mod-var-and-count-nested/child/child2/main.tf,2,2
terraform/testdata/apply-multi-provider-destroy/main.tf,2,2
builtin/providers/circonus/interface.go,2,2
terraform/testdata/transform-destroy-edge-self-ref/main.tf,2,2
terraform/testdata/apply-destroy-cbd/main.tf,2,2
builtin/providers/circonus/types.go,2,2
helper/encryption/encryption.go,2,2
terraform/test-fixtures/refresh-output/main.tf,2,2
terraform/test-fixtures/state-filter/resource-in-module-2.tfstate,2,2
config/module/testdata/basic-git/DOTgit/objects/1d/3d6744266642cb7623e2c678c33c77b075c49f,2,2
terraform/testdata/refresh-targeted/main.tf,2,2
builtin/providers/dyn/provider_test.go,2,2
command/test-fixtures/backend-unchanged-with-legacy/local-state-old.tfstate,2,2
terraform/testdata/destroy-module-with-provider/main.tf,2,2
terraform/testdata/apply-provisioner-fail-create/main.tf,2,2
svchost/auth/test-helper/main.go,2,2
terraform/testdata/input-module-data-vars/child/main.tf,2,2
builtin/providers/archive/archive-content.zip,2,2
builtin/providers/aws/tagsCloudFront.go,2,2
builtin/providers/null/provider_test.go,2,2
terraform/testdata/apply-provisioner-module/main.tf,2,2
builtin/providers/aws/data_source_aws_region.go,2,2
configs/test-fixtures/valid-files/variable-type-quoted.tf,2,2
terraform/test-fixtures/transform-orphan-basic/main.tf,2,2
builtin/providers/ovh/resource_ovh_publiccloud_private_network_test.go,2,2
builtin/providers/ultradns/resource_ultradns_tcpool_test.go,2,2
terraform/testdata/refresh-data-scale-inout/main.tf,2,2
terraform/testdata/apply-multi-provider/main.tf,2,2
terraform/testdata/plan-module-wrong-var-type-nested/middle/main.tf,2,2
examples/azure-search-create/outputs.tf,2,2
configs/test-fixtures/invalid-files/unexpected-attr.tf,2,2
builtin/bins/provider-softlayer/main.go,2,2
terraform/test-fixtures/validate-computed-module-var-ref/main.tf,2,2
configs/test-fixtures/invalid-files/resource-reserved-for_each.tf,2,2
terraform/testdata/apply-destroy-provisioner/main.tf,2,2
configs/configupgrade/test-fixtures/valid/heredoc-standard/want/versions.tf,2,2
builtin/providers/circonus/resource_circonus_check_statsd.go,2,2
terraform/testdata/validate-count-negative/main.tf,2,2
terraform/testdata/apply-destroy-with-locals/main.tf,2,2
builtin/providers/aws/resource_aws_wafregional_byte_match_set.go,2,2
terraform/testdata/apply-resource-depends-on-module-in-module/main.tf,2,2
configs/test-fixtures/valid-modules/override-variable/b_override.tf,2,2
configs/configupgrade/test-fixtures/valid/heredoc-standard/input/heredoc.tf,2,2
internal/initwd/test-fixtures/local-modules/child_a/child_a.tf,2,2
builtin/providers/rabbitmq/provider_test.go,2,2
terraform/testdata/apply-tainted-targets/main.tf,2,2
config/module/testdata/basic-hg/.hg/store/data/main.tf.i,2,2
command/test-fixtures/import-provider-var-file/blah.tfvars,2,2
builtin/bins/provider-ns1/main_test.go,2,2
config/testdata/validate-var-default-list-type/main.tf,2,2
examples/azure-servicebus-create-topic-and-subscription/variables.tf,2,2
config/testdata/validate-ignore-changes-bad/main.tf,2,2
configs/configupgrade/test-fixtures/valid/map-attr-as-block/want/map-attr-as-block.tf,2,2
terraform/testdata/apply-terraform-workspace/main.tf,2,2
builtin/providers/azurerm/import_arm_dns_mx_record_test.go,2,2
terraform/testdata/interpolate-resource-variable/main.tf,2,2
terraform/testdata/apply-destroy-mod-var-and-count-nested/child/main.tf,2,2
terraform/testdata/plan-count/main.tf,2,2
command/test-fixtures/state-list-backend/main.tf,2,2
builtin/providers/google/resource_compute_instance_group_migrate.go,2,2
builtin/providers/circonus/resource_circonus_check_statsd_test.go,2,2
examples/aws-cloudwatch-events/sns/outputs.tf,2,2
builtin/providers/opsgenie/import_opsgenie_user_test.go,2,2
command/test-fixtures/validate-invalid/missing_var/main.tf,2,2
builtin/bins/provider-clc/main_test.go,2,2
terraform/test-fixtures/graph-diff-module/child/main.tf,2,2
terraform/testdata/transform-destroy-prune-count/main.tf,2,2
terraform/testdata/input-module-computed-output-element/main.tf,2,2
terraform/testdata/validate-module-deps-cycle/main.tf,2,2
config/testdata/validate-resource-self/main.tf,2,2
examples/azure-openshift-origin/deploy.mac.sh,2,2
builtin/providers/gitlab/config.go,2,2
terraform/testdata/apply-output-multi-index/main.tf,2,2
examples/azure-vm-simple-linux/provider.tf.example,2,2
builtin/providers/opc/resource_ip_reservation_test.go,2,2
terraform/ui_output.go,2,2
resource_softlayer_ssh_key_test.go,2,2
terraform/testdata/import-provider/main.tf,2,2
terraform/test-fixtures/module-deps-explicit-provider-unconstrained/main.tf,2,2
builtin/providers/aws/resource_aws_emr_security_configuration_test.go,2,2
config/module/testdata/basic-subdir/foo/sub/main.tf,2,2
builtin/providers/aws/import_aws_rds_cluster_test.go,2,2
builtin/providers/circonus/resource_circonus_check_consul_test.go,2,2
terraform/test-fixtures/apply-good-create-before/main.tf,2,2
config/module/testdata/basic-git/DOTgit/objects/40/4618c9d96dfa0a5d365b518e0dfbb5a387c649,2,2
config/lang/ast/unary_arithmetic.go,2,2
examples/azure-cdn-with-storage-account/outputs.tf,2,2
terraform/test-fixtures/graph-diff-module-dep-module/bar/main.tf,2,2
builtin/providers/vault/data_source_generic_secret_test.go,2,2
terraform/test-fixtures/refresh-module-orphan/child/main.tf,2,2
terraform/test-fixtures/transform-provider-basic/main.tf,2,2
internal/initwd/test-fixtures/local-modules/child_a/child_b/child_b.tf,2,2
terraform/test-fixtures/empty/main.tf,2,2
builtin/providers/azurerm/import_arm_dns_txt_record_test.go,2,2
builtin/providers/aws/test-fixtures/lambda_confirm_sns.zip,2,2
examples/alicloud-vpc-snat/main.tf,2,2
builtin/providers/kubernetes/resource_kubernetes_pod.go,2,2
terraform/testdata/transform-provider-grandchild-inherit/child/grandchild/main.tf,2,2
terraform/test-fixtures/refresh-targeted-count/main.tf,2,2
builtin/providers/aws/resource_aws_api_gateway_method_settings.go,2,2
config/module/testdata/basic-git/DOTgit/refs/heads/test-branch,2,2
terraform/testdata/plan-taint/main.tf,2,2
terraform/testdata/apply-provisioner-destroy/main.tf,2,2
builtin/providers/mysql/provider_test.go,2,2
command/test-fixtures/state-list-backend-default/main.tf,2,2
config/testdata/backend-hash-basic/main.tf,2,2
builtin/providers/aws/import_aws_iam_server_certificate_test.go,2,2
terraform/testdata/plan-module-wrong-var-type/inner/main.tf,2,2
builtin/providers/cloudstack/resource_cloudstack_private_gateway.go,2,2
builtin/providers/newrelic/config.go,2,2
terraform/test-fixtures/plan-module-wrong-var-type/main.tf,2,2
config/module/testdata/basic-tar-subdir/foo.tgz,2,2
command/test-fixtures/import-provider-remote-state/main.tf,2,2
builtin/providers/rabbitmq/resource_policy.go,2,2
builtin/providers/rabbitmq/resource_queue_test.go,2,2
builtin/providers/pagerduty/data_source_pagerduty_user.go,2,2
builtin/providers/azurerm/import_arm_dns_aaaa_record_test.go,2,2
examples/alicloud-build-lnmp/main.tf,2,2
command/test-fixtures/backend-plan-local-match/main.tf,2,2
terraform/testdata/plan-module-provider-inherit-deep/C/main.tf,2,2
config/testdata/provisioners-destroy.tf,2,2
command/jsonconfig/expression_test.go,2,2
config/testdata/resource-multi-lifecycle.tf,2,2
builtin/providers/heroku/test-fixtures/terraform2.cert,2,2
builtin/providers/chef/resource_data_bag_item.go,2,2
configs/testdata/valid-files/resources-provisioner-when-quoted.tf,2,2
helper/schema/equal.go,2,2
terraform/test-fixtures/state-module-orphans/bar/main.tf,2,2
examples/alicloud-ecs-slb/outputs.tf,2,2
builtin/providers/aws/awserr.go,2,2
builtin/providers/consul/test-fixtures/userkey.pem,2,2
builtin/bins/provider-vsphere/main_test.go,2,2
examples/aws-cloudwatch-events/sns/README.md,2,2
terraform/test-fixtures/import-provider-non-vars/main.tf,2,2
builtin/providers/oneandone/resource_oneandone_public_ip.go,2,2
builtin/providers/heroku/import_heroku_app_test.go,2,2
builtin/providers/archive/provider_test.go,2,2
terraform/testdata/plan-count-module-static/main.tf,2,2
config/module/testdata/basic-hg/.hg/store/undo,2,2
builtin/providers/newrelic/resource_newrelic_alert_policy_channel.go,2,2
builtin/providers/datadog/provider_test.go,2,2
resource_softlayer_virtual_guest_test.go,2,2
command/test-fixtures/backend-unchanged-with-legacy/.terraform/terraform.tfstate,2,2
builtin/providers/aws/resource_aws_api_gateway_model_test.go,2,2
examples/google-content-based-load-balancing/main.tf,2,2
terraform/testdata/apply-output-list/main.tf,2,2
terraform/testdata/refresh-no-state/main.tf,2,2
test-fixtures/complex_outputs.tfstate,2,2
config/testdata/validate-depends-on-module/main.tf,2,2
builtin/providers/aws/import_aws_route53_record_test.go,2,2
internal/initwd/test-fixtures/already-installed/root.tf,2,2
config/module/testdata/registry-subdir/main.tf,2,2
terraform/testdata/module-deps-explicit-provider-resource/main.tf,2,2
builtin/providers/rancher/provider_test.go,2,2
builtin/providers/opsgenie/data_source_opsgenie_user.go,2,2
terraform/ui_output_mock_test.go,2,2
builtin/providers/circonus/resource_circonus_metric_test.go,2,2
builtin/providers/rabbitmq/import_policy_test.go,2,2
terraform/testdata/apply-interpolated-count/main.tf,2,2
examples/alicloud-ecs-userdata/README.md,2,2
configs/test-fixtures/config-build/child_a/child_a.tf,2,2
configs/configupgrade/test-fixtures/valid/argument-commas/want/argument-commas.tf,2,2
terraform/test-fixtures/plan-module-provider-inherit-deep/main.tf,2,2
terraform/test-fixtures/transform-destroy-deps/main.tf,2,2
builtin/bins/provider-powerdns/main_test.go,2,2
builtin/providers/aws/import_aws_vpn_gateway_test.go,2,2
builtin/providers/rabbitmq/resource_policy_test.go,2,2
builtin/providers/cobbler/resource_cobbler_kickstart_file.go,2,2
terraform/testdata/plan-close-module-provider/main.tf,2,2
helper/structure/normalize_json.go,2,2
terraform/test-fixtures/validate-module-bad-rc/main.tf,2,2
Godeps/Readme,2,2
config/module/testdata/conficting-submodule-names/a/c/main.tf,2,2
builtin/providers/gitlab/resource_gitlab_deploy_key.go,2,2
command/test-fixtures/init-internal/main.tf,2,2
builtin/providers/google/import_compute_forwarding_rule_test.go,2,2
builtin/providers/rabbitmq/resource_queue.go,2,2
builtin/bins/provider-dyn/main.go,2,2
helper/customdiff/force_new_test.go,2,2
builtin/bins/provider-rundeck/main.go,2,2
terraform/test-fixtures/apply-local-val/outputs.tf,2,2
config/module/testdata/basic-git/DOTgit/hooks/pre-commit.sample,2,2
builtin/providers/oneandone/provider_test.go,2,2
terraform/testdata/plan-provisioner-cycle/main.tf,2,2
terraform/testdata/module-deps-inherit-provider/main.tf,2,2
terraform/test-fixtures/plan-close-module-provider/main.tf,2,2
config/testdata/validate-count-module-var/main.tf,2,2
terraform/test-fixtures/update-resource-provider/main.tf,2,2
terraform/test-fixtures/apply-module-bool/child/main.tf,2,2
builtin/providers/opc/import_security_rule_test.go,2,2
terraform/testdata/apply-module-provider-inherit-alias-orphan/main.tf,2,2
builtin/providers/dyn/provider.go,2,2
builtin/providers/dme/provider_test.go,2,2
terraform/test-fixtures/plan-module-input-computed/main.tf,2,2
terraform/testdata/validate-module-pc-vars/child/main.tf,2,2
examples/alicloud-slb-vpc/main.tf,2,2
config/module/testdata/basic-git/DOTgit/hooks/pre-rebase.sample,2,2
examples/alicloud-build-lnmp/userdata.sh,2,2
terraform/testdata/plan-module-destroy/child/main.tf,2,2
terraform/testdata/plan-prevent-destroy-good/main.tf,2,2
terraform/testdata/plan-required-output/main.tf,2,2
command/test-fixtures/backend-unchanged/main.tf,2,2
terraform/test-fixtures/input-module-data-vars/child/main.tf,2,2
builtin/providers/github/resource_github_repository_webhook_test.go,2,2
command/test-fixtures/import-provider-var-default/terraform.tfvars,2,2
terraform/test-fixtures/plan-module-cycle/child/main.tf,2,2
terraform/testdata/graph-depends-on-count/main.tf,2,2
terraform/test-fixtures/validate-good-module/main.tf,2,2
builtin/providers/aws/data_source_aws_kinesis_stream.go,2,2
builtin/providers/google/resource_bigquery_table.go,2,2
builtin/providers/atlas/data_source_artifact.go,2,2
builtin/providers/librato/provider_test.go,2,2
terraform/test-fixtures/apply-provisioner-module/child/main.tf,2,2
builtin/providers/fastly/provider_test.go,2,2
config/module/testdata/validate-required-var/child/main.tf,2,2
terraform/testdata/transform-orphan-count/main.tf,2,2
builtin/providers/aws/import_aws_codecommit_repository_test.go,2,2
config/testdata/var_int.tf,2,2
terraform/testdata/plan-module-wrong-var-type-nested/main.tf,2,2
terraform/testdata/plan-module-provider-defaults-var/child/main.tf,2,2
terraform/testdata/apply-count-variable/main.tf,2,2
examples/azure-vm-custom-image-new-storage-account/main.tf,2,2
builtin/providers/aws/import_aws_rds_cluster_instance_test.go,2,2
terraform/test-fixtures/apply-provisioner-destroy-locals/main.tf,2,2
builtin/bins/provider-softlayer/main_test.go,2,2
cliconfig_windows.go,2,2
builtin/providers/cloudstack/resource_cloudstack_private_gateway_test.go,2,2
builtin/providers/azurerm/import_arm_cdn_profile_test.go,2,2
terraform/testdata/plan-module-var/child/main.tf,2,2
config/testdata/validate-prov-conn-splat-other/main.tf,2,2
terraform/test-fixtures/state-filter/small_test_instance.tfstate,2,2
terraform/test-fixtures/transform-destroy-prefix/main.tf,2,2
terraform/test-fixtures/graph-missing-deps/main.tf,2,2
terraform/testdata/plan-count-var/main.tf,2,2
builtin/providers/logentries/resource_logentries_logset_test.go,2,2
builtin/providers/aws/resource_aws_emr_security_configuration.go,2,2
terraform/testdata/apply-destroy-module-with-attrs/main.tf,2,2
command/internal_plugin_core.go,2,2
terraform/test-fixtures/transform-resource-count-negative/main.tf,2,2
config/module/testdata/validate-bad-output-to-module/child/main.tf,2,2
command/test-fixtures/state-list-backend-default/.terraform/terraform.tfstate,2,2
terraform/test-fixtures/plan-module-wrong-var-type-nested/inner/main.tf,2,2
builtin/providers/archive/test-fixtures/test-dir/file2.txt,2,2
examples/azure-wordpress-mysql-replication/outputs.tf,2,2
terraform/testdata/transform-provider-disable/main.tf,2,2
command/test-fixtures/state-pull-backend/.terraform/terraform.tfstate,2,2
terraform/testdata/transform-destroy-edge-splat/main.tf,2,2
builtin/providers/aws/data_source_aws_kms_alias_test.go,2,2
examples/alicloud-ecs-special-sg/main.tf,2,2
builtin/providers/docker/data_source_docker_registry_image.go,2,2
config/testdata/validate-provider-multi-ref-bad/main.tf,2,2
config/module/testdata/basic-hg/.hg/dirstate,2,2
configs/test-fixtures/invalid-files/data-reserved-lifecycle.tf,2,2
command/test-fixtures/backend-unchanged-with-legacy/main.tf,2,2
builtin/bins/provider-rancher/main.go,2,2
terraform/test-fixtures/input-module-data-vars/main.tf,2,2
terraform/testdata/issue-9549/main.tf,2,2
terraform/testdata/refresh-targeted-count/main.tf,2,2
builtin/providers/ovh/data_source_ovh_publiccloud_regions_test.go,2,2
builtin/providers/aws/import_aws_sns_topic_subscription_test.go,2,2
builtin/providers/tls/resource_locally_signed_cert.go,2,2
terraform/test-fixtures/validate-module-pc-inherit/main.tf,2,2
config/testdata/validate-var-dup/main.tf,2,2
plugin/discovery/test-fixtures/not-a-dir,2,2
configs/configupgrade/test-fixtures/valid/block-as-map-attr/want/block-as-map-attr.tf,2,2
terraform/test-fixtures/graph-builder-modules/main.tf,2,2
command/test-fixtures/show/main.tf,2,2
builtin/providers/aws/resource_aws_subnet_migrate_test.go,2,2
terraform/testdata/vars-basic-bool/main.tf,2,2
terraform/testdata/apply-unknown-interpolate/main.tf,2,2
builtin/providers/heroku/test-fixtures/terraform.key,2,2
configs/test-fixtures/config-build/child_b/child_b.tf,2,2
terraform/test-fixtures/apply-data-basic/main.tf,2,2
terraform/testdata/plan-computed-value-in-map/main.tf,2,2
builtin/providers/consul/test-fixtures/usercert.pem,2,2
builtin/providers/google/data_source_google_container_engine_versions.go,2,2
terraform/test-fixtures/empty-with-child-module/child/child.tf,2,2
builtin/providers/aws/import_aws_s3_bucket_notification_test.go,2,2
terraform/test-fixtures/apply-targeted/main.tf,2,2
terraform/testdata/plan-module-variable-from-splat/main.tf,2,2
examples/google-internal-load-balancing/.gitignore,2,2
config/testdata/hcl2-experiment-switch/not-eligible.tf.json,2,2
builtin/bins/provider-docker/main.go,2,2
builtin/providers/aws/test-fixtures/saml-metadata.xml,2,2
examples/alicloud-vpc-cluster-sg/main.tf,2,2
terraform/testdata/apply-resource-depends-on-module-empty/main.tf,2,2
builtin/providers/circonus/metric_cluster.go,2,2
configs/configupgrade/test-fixtures/valid/relative-module-source/want/main.tf,2,2
builtin/providers/aws/resource_aws_codedeploy_deployment_config.go,2,2
terraform/testdata/transform-destroy-edge-module/main.tf,2,2
terraform/testdata/new-pc-cache/main.tf,2,2
terraform/test-fixtures/plan-targeted-cross-module/B/main.tf,2,2
examples/google-content-based-load-balancing/terraform.tfvars.example,2,2
command/test-fixtures/plan-emptydiff/main.tf,2,2
builtin/providers/google/import_compute_instance_group_manager_test.go,2,2
terraform/test-fixtures/transform-module-var-nested/main.tf,2,2
terraform/testdata/apply-provisioner-diff/main.tf,2,2
examples/101-vm-simple-linux/.gitignore,2,2
builtin/providers/consul/test-fixtures/agent.json.example,2,2
examples/azure-vmss-ubuntu/variables.tf,2,2
terraform/testdata/plan-module-provider-inherit-deep/B/main.tf,2,2
configs/configupgrade/test-fixtures/valid/inline-comments/want/versions.tf,2,2
config/testdata/variable-no-name.tf,2,2
terraform/test-fixtures/graph-node-module-flatten/child/main.tf,2,2
builtin/providers/azurerm/data_source_arm_public_ip_test.go,2,2
config/testdata/validate-module-source-var/main.tf,2,2
helper/structure/suppress_json_diff_test.go,2,2
config/testdata/validate-module-var-self/main.tf,2,2
command/test-fixtures/state-push-good/main.tf,2,2
terraform/test-fixtures/graph-diff-module-dep/main.tf,2,2
configs/test-fixtures/valid-modules/override-output-sensitive/override.tf,2,2
command/e2etest/test-fixtures/template-provider/main.tf,2,2
configs/test-fixtures/invalid-files/native-syntax-as-json.tf.json,2,2
terraform/test-fixtures/import-provider-alias/main.tf,2,2
terraform/testdata/input-submodule-count/mod/submod/main.tf,2,2
builtin/bins/provisioner-file/main_test.go,2,2
examples/azure-vnet-to-vnet-peering/main.tf,2,2
terraform/testdata/refresh-module-computed-var/main.tf,2,2
builtin/providers/alicloud/data_source_alicloud_zones.go,2,2
builtin/providers/aws/resource_aws_ses_receipt_filter_test.go,2,2
examples/azure-vnet-to-vnet-peering/deploy.mac.sh,2,2
config/testdata/validate-path-var/main.tf,2,2
internal/initwd/test-fixtures/local-module-error/main.tf,2,2
builtin/providers/google/import_compute_address_test.go,2,2
terraform/test-fixtures/graph-module-orphan/main.tf,2,2
terraform/test-fixtures/module-deps-inherit-provider/grandchild/grandchild.tf,2,2
command/test-fixtures/backend-plan-local-match/terraform.tfstate,2,2
command/test-fixtures/show-json/modules/bar/main.tf,2,2
command/login_test.go,2,2
config/testdata/hcl2-experiment-switch/opted-in.tf,2,2
terraform/test-fixtures/empty-with-child-module/grandchild/grandchild.tf,2,2
builtin/providers/chef/resource_environment_test.go,2,2
terraform/test-fixtures/module-deps-inherit-provider/child/child.tf,2,2
backend/local/test-fixtures/refresh-var-unset/main.tf,2,2
terraform/testdata/apply-module-bool/child/main.tf,2,2
terraform/test-fixtures/plan-module-variable-from-splat/mod/main.tf,2,2
terraform/testdata/refresh-data-resource-basic/main.tf,2,2
configs/test-fixtures/invalid-files/variable-type-unknown.tf,2,2
builtin/providers/opc/resource_acl_test.go,2,2
builtin/providers/newrelic/resource_newrelic_alert_policy_channel_test.go,2,2
builtin/providers/circonus/resource_circonus_check_postgresql.go,2,2
terraform/testdata/apply-provisioner-fail-create-before/main.tf,2,2
configs/configupgrade/test-fixtures/valid/heredoc-no-interp/want/versions.tf,2,2
terraform/test-fixtures/transform-provider-disable/child/main.tf,2,2
terraform/testdata/input-provider-once/main.tf,2,2
terraform/testdata/graph-builder-apply-provisioner/main.tf,2,2
builtin/providers/cloudstack/resource_cloudstack_static_route.go,2,2
config/testdata/validate-var-default/main.tf,2,2
terraform/testdata/graph-modules/main.tf,2,2
terraform/testdata/apply-provisioner-destroy-module/main.tf,2,2
terraform/testdata/apply-output-orphan-module/main.tf,2,2
terraform/testdata/transform-trans-reduce-basic/main.tf,2,2
backend/remote/test-fixtures/empty/.gitignore,2,2
builtin/providers/aws/resource_aws_elasticache.go,2,2
examples/azure-vnet-two-subnets/graph.png,2,2
terraform/test-fixtures/input-module-computed-output-element/main.tf,2,2
examples/google-two-tier/scripts/install.sh,2,2
config/module/testdata/basic-git/DOTgit/hooks/applypatch-msg.sample,2,2
terraform/test-fixtures/plan-close-module-provider/mod/main.tf,2,2
builtin/providers/rundeck/resource_private_key.go,2,2
terraform/shadow_resource_provisioner_test.go,2,2
examples/azure-sql-database/deploy.mac.sh,2,2
builtin/providers/github/data_source_github_user_test.go,2,2
configs/configupgrade/test-fixtures/valid/block-as-list-dynamic-item/want/block-as-list-dynamic-item.tf,2,2
terraform/test-fixtures/input-provider-with-vars-and-module/child/main.tf,2,2
config/module/testdata/validate-module-unknown/main.tf,2,2
terraform/test-fixtures/apply-provider-configure-disabled/main.tf,2,2
backend/remote/test-fixtures/plan-variables/plan.log,2,2
builtin/providers/azurerm/import_arm_eventhub_authorization_rule_test.go,2,2
builtin/providers/bitbucket/resource_default_reviewers_test.go,2,2
terraform/testdata/refresh-data-module-var/main.tf,2,2
examples/azure-servicebus-create-topic-and-subscription/main.tf,2,2
terraform/testdata/plan-var-list-err/main.tf,2,2
config/testdata/dir-override-var/main.tf,2,2
examples/alicloud-ecs-vpc/outputs.tf,2,2
plugin/discovery/testdata/plugin-cache/terraform-provider-foo_v0.0.1_x4,2,2
builtin/providers/aws/resource_aws_lightsail_static_ip_test.go,2,2
builtin/providers/rundeck/resource_project_test.go,2,2
terraform/testdata/validate-module-pc-inherit-unused/child/main.tf,2,2
internal/initwd/test-fixtures/local-modules/root.tf,2,2
config/testdata/dir-basic/two.tf,2,2
state/remote/manta_test.go,2,2
config/module/testdata/tar-subdir-to-parent/foo.tgz,2,2
terraform/testdata/apply-destroy-cross-providers/child/main.tf,2,2
builtin/providers/ns1/resource_datasource_test.go,2,2
terraform/test-fixtures/plan-module-destroy-multivar/child/main.tf,2,2
builtin/bins/provider-packet/main.go,2,2
terraform/test-fixtures/graph-builder-orphan-deps/main.tf,2,2
terraform/testdata/apply-destroy/main.tf,2,2
terraform/test-fixtures/plan-count-module-static/child/main.tf,2,2
builtin/providers/azurerm/import_arm_servicebus_topic_test.go,2,2
examples/aws-cloudwatch-events/kinesis/README.md,2,2
examples/azure-openshift-origin/outputs.tf,2,2
builtin/providers/azurerm/data_source_arm_client_config_test.go,2,2
builtin/providers/consul/resource_consul_node.go,2,2
configs/test-fixtures/valid-files/resources.tf,2,2
terraform/testdata/plan-self-ref/main.tf,2,2
command/test-fixtures/init-backend-config-file-change/.terraform/terraform.tfstate,2,2
builtin/providers/google/import_bigquery_dataset_test.go,2,2
terraform/testdata/input-provider-with-vars-and-module/child/main.tf,2,2
terraform/testdata/plan-module-deadlock/child/main.tf,2,2
builtin/providers/aws/data_source_aws_elb_hosted_zone_id_test.go,2,2
builtin/providers/alicloud/resource_alicloud_forward_test.go,2,2
examples/azure-vm-from-user-image/graph.png,2,2
examples/azure-openshift-origin/deploy.ci.sh,2,2
examples/azure-2-vms-loadbalancer-lbrules/outputs.tf,2,2
builtin/providers/openstack/resource_openstack_dns_recordset_v2.go,2,2
config/module/testdata/basic-hg/.hg/undo.desc,2,2
builtin/providers/aws/resource_aws_kinesis_firehose_delivery_stream_migrate_test.go,2,2
builtin/providers/ns1/resource_zone_test.go,2,2
terraform/testdata/plan-targeted-module-with-provider/child1/main.tf,2,2
examples/azure-traffic-manager-lb-scale-set/Readme.md,2,2
config/testdata/prevent-destroy-string.tf,2,2
terraform/testdata/input-provider-multi/main.tf,2,2
config/module/testdata/basic-git/subdir/sub.tf,2,2
builtin/providers/azure/resources.go,2,2
configs/configupgrade/test-fixtures/valid/lifecycle/want/versions.tf,2,2
terraform/testdata/validate-module-deps-cycle/b/main.tf,2,2
config/testdata/validate-depends-on-var/main.tf,2,2
configs/test-fixtures/invalid-modules/override-variable-causes-bad-default/override.tf,2,2
builtin/bins/provider-cobbler/main.go,2,2
builtin/providers/aws/import_aws_subnet_test.go,2,2
terraform/test-fixtures/validate-module-pc-inherit/child/main.tf,2,2
terraform/testdata/apply-module-provider-inherit-alias/child/main.tf,2,2
builtin/bins/provider-datadog/main_test.go,2,2
builtin/bins/provider-logentries/main_test.go,2,2
command/test-fixtures/backend-unset-with-legacy/local-state.tfstate,2,2
terraform/testdata/apply-output/main.tf,2,2
configs/hcl2shim/single_attr_body.go,2,2
builtin/providers/kubernetes/patch_operations_test.go,2,2
terraform/testdata/graph-depends-on/main.tf,2,2
configs/provider_test.go,2,2
terraform/testdata/transform-provider-disable-keep/child/main.tf,2,2
command/test-fixtures/validate-invalid/missing_quote/main.tf,2,2
builtin/providers/aws/tagsKMS_test.go,2,2
config/testdata/validate-path-var-invalid/main.tf,2,2
terraform/testdata/apply-depends-create-before/main.tf,2,2
command/test-fixtures/show-json/nested-modules/output.json,2,2
terraform/testdata/plan-module-input/child/main.tf,2,2
terraform/testdata/transform-targets-destroy/main.tf,2,2
terraform/testdata/plan-module-wrong-var-type-nested/inner/main.tf,2,2
builtin/providers/icinga2/provider.go,2,2
builtin/providers/aws/resource_aws_api_gateway_usage_plan.go,2,2
builtin/providers/packet/provider_test.go,2,2
config/testdata/validate-bad-depends-on/main.tf,2,2
builtin/bins/provider-postgresql/main.go,2,2
terraform/test-fixtures/transform-tainted-basic/main.tf,2,2
builtin/providers/ns1/resource_team_test.go,2,2
terraform/testdata/transform-provisioner-basic/main.tf,2,2
builtin/providers/oneandone/resource_oneandone_vpn.go,2,2
builtin/providers/aws/resource_aws_spot_datafeed_subscription.go,2,2
terraform/testdata/plan-data-resource-becomes-computed/main.tf,2,2
builtin/providers/google/resource_google_project_migrate_test.go,2,2
command/test-fixtures/apply-destroy-targeted/main.tf,2,2
terraform/test-fixtures/plan-count-zero/main.tf,2,2
configs/test-fixtures/valid-files/outputs.tf,2,2
terraform/test-fixtures/apply-targeted-module-resource/main.tf,2,2
command/test-fixtures/import-provider-implicit/main.tf,2,2
terraform/testdata/apply-resource-depends-on-module-in-module/child/main.tf,2,2
examples/alicloud-slb-vpc/outputs.tf,2,2
builtin/providers/ultradns/common.go,2,2
builtin/providers/opc/import_security_list_test.go,2,2
builtin/providers/ovh/resource_ovh_publiccloud_user_test.go,2,2
builtin/providers/azure/resource_azure_affinity_group_test.go,2,2
builtin/providers/ns1/resource_zone.go,2,2
terraform/test-fixtures/plan-count-one-index/main.tf,2,2
examples/alicloud-slb-vpc/README.md,2,2
terraform/test-fixtures/apply-provider-alias/main.tf,2,2
config/testdata/dir-override/two.tf,2,2
