entity,n-authors,n-revs,soc,robot-type
builtin/providers/softlayer/resource_softlayer_virtual_guest.go,2.0,2.0,2332.0,1
terraform/testdata/apply-module-grandchild-provider-inherit/child/main.tf,2.0,2.0,3771.0,2
builtin/providers/aws/tagsLambda.go,2.0,2.0,2328.0,1
config/module/test-fixtures/change-intermediate-source/main.tf.disabled,2.0,2.0,3185.0,2
command/test-fixtures/init-provider-lock-file/main.tf,2.0,2.0,2809.0,1
terraform/testdata/plan-shadow-uuid/main.tf,2.0,2.0,3771.0,2
builtin/bins/provider-dme/main.go,2.0,2.0,77.0,0
terraform/test-fixtures/graph-builder-multi-level-module/foo/main.tf,2.0,2.0,2808.0,1
configs/configupgrade/test-fixtures/valid/heredoc/want/versions.tf,2.0,2.0,21.0,0
config/testdata/validate-var-multi-exact-non-slice/main.tf,2.0,2.0,2990.0,1
terraform/test-fixtures/apply-destroy-nested-module/child/main.tf,2.0,2.0,2809.0,1
terraform/testdata/plan-data-source-type-mismatch/main.tf,2.0,2.0,3771.0,2
builtin/providers/icinga2/resource_icinga2_host.go,2.0,2.0,2335.0,1
terraform/test-fixtures/plan-count-splat-reference/main.tf,2.0,2.0,2805.0,1
command/test-fixtures/backend-change-single-to-single/.terraform/terraform.tfstate,2.0,2.0,2813.0,1
builtin/providers/alicloud/data_source_alicloud_instance_types.go,2.0,2.0,2436.0,1
config/testdata/escapedquotes.tf,2.0,2.0,2990.0,1
config/testdata/validate-dup-module/main.tf,2.0,2.0,2990.0,1
terraform/test-fixtures/plan-ignore-changes/main.tf,2.0,2.0,2812.0,1
terraform/testdata/apply-output-orphan/main.tf,2.0,2.0,3771.0,2
terraform/testdata/apply-destroy-nested-module-with-attrs/middle/middle.tf,2.0,2.0,3771.0,2
config/module/testdata/basic-git/DOTgit/hooks/pre-applypatch.sample,2.0,2.0,2958.0,1
terraform/test-fixtures/plan-module-provider-defaults/main.tf,2.0,2.0,2806.0,1
builtin/providers/archive/.gitignore,2.0,2.0,2327.0,1
terraform/testdata/transform-provider-invalid/main.tf,2.0,2.0,3771.0,2
config/testdata/module-providers/main.tf,2.0,2.0,2990.0,1
plugin/discovery/testdata/terraform-provider-template_0.1.0_SHA256SUMS,2.0,2.0,969.0,0
configs/test-fixtures/valid-modules/override-module/primary.tf,2.0,2.0,2817.0,1
terraform/test-fixtures/transform-root-basic/main.tf,2.0,2.0,2813.0,1
backend/remote/test-fixtures/apply-variables/plan.log,2.0,2.0,2895.0,1
terraform/testdata/apply-resource-count-zero-list/main.tf,2.0,2.0,3771.0,2
builtin/providers/azurerm/network_security_rule.go,2.0,2.0,2330.0,1
command/e2etest/test-fixtures/terraform-provider/main.tf,2.0,2.0,2809.0,1
terraform/testdata/plan-module-map-literal/main.tf,2.0,2.0,3771.0,2
terraform/testdata/transform-targets-downstream/child/grandchild/grandchild.tf,2.0,2.0,3771.0,2
config/testdata/validate-dup-resource/main.tf,2.0,2.0,2990.0,1
terraform/testdata/graph-builder-plan-target-module-provider/child1/main.tf,2.0,2.0,3771.0,2
terraform/test-fixtures/module-deps-explicit-provider/main.tf,2.0,2.0,2812.0,1
configs/configupgrade/test-fixtures/valid/provider-addrs/input/provider-addrs.tf,2.0,2.0,2807.0,1
config/test-fixtures/attributes.tf,2.0,2.0,3181.0,2
builtin/providers/http/provider.go,2.0,2.0,2328.0,1
config/module/testdata/basic-git/DOTgit/refs/heads/master,2.0,2.0,2958.0,1
config/testdata/provider-version/main.tf,2.0,2.0,2990.0,1
terraform/testdata/validate-cycle/main.tf,2.0,2.0,3771.0,2
terraform/test-fixtures/transform-destroy-depends-on/main.tf,2.0,2.0,2808.0,1
config/testdata/validate-prov-conn-splat-self/main.tf,2.0,2.0,2990.0,1
config/test-fixtures/ignore-changes.tf,2.0,2.0,3187.0,2
builtin/providers/circonus/resource_circonus_check_httptrap.go,2.0,2.0,2371.0,1
examples/alicloud-ess-schedule/README.md,2.0,2.0,200.0,0
terraform/test-fixtures/transform-destroy-edge-self-ref/main.tf,2.0,2.0,2808.0,1
builtin/providers/ultradns/resource_ultradns_tcpool.go,2.0,2.0,2337.0,1
builtin/providers/kubernetes/schema_pod_spec.go,2.0,2.0,2335.0,1
terraform/test-fixtures/plan-targeted-over-ten/main.tf,2.0,2.0,2814.0,1
terraform/shadow.go,2.0,2.0,15.0,0
terraform/test-fixtures/apply-output-add-after/outputs.tf.json,2.0,2.0,2809.0,1
config/testdata/validate-count-not-int-const/main.tf,2.0,2.0,2990.0,1
configs/configupgrade/test-fixtures/valid/relative-module-source/want/module/main.tf,2.0,2.0,2820.0,1
config/module/testdata/conficting-submodule-names/b/main.tf,2.0,2.0,2958.0,1
command/test-fixtures/backend-change/.terraform/terraform.tfstate,2.0,2.0,2917.0,1
examples/alicloud-ecs/outputs.tf,2.0,2.0,266.0,0
builtin/providers/kubernetes/schema_container.go,2.0,2.0,2335.0,1
terraform/testdata/apply-multi-provider-destroy-child/child/main.tf,2.0,2.0,3771.0,2
terraform/test-fixtures/validate-computed-var/main.tf,2.0,2.0,2806.0,1
terraform/test-fixtures/apply-module-provider-close-nested/child/main.tf,2.0,2.0,2807.0,1
builtin/providers/google/container_operation.go,2.0,2.0,2328.0,1
configs/test-fixtures/valid-modules/override-dynamic-block-base/a_override.tf,2.0,2.0,2816.0,1
command/test-fixtures/validate-invalid/incorrectmodulename/main.tf,2.0,2.0,2817.0,1
terraform/testdata/empty-with-child-module/grandchild/grandchild.tf,2.0,2.0,3771.0,2
builtin/providers/opc/resource_security_rule.go,2.0,2.0,167.0,0
config/module/test-fixtures/basic-git/DOTgit/refs/tags/v1.0,2.0,2.0,3189.0,2
command/test-fixtures/backend-plan-local/main.tf,2.0,2.0,2917.0,1
config/test-fixtures/validate-ignore-changes-interpolate/main.tf,2.0,2.0,3181.0,2
terraform/testdata/apply-unstable/main.tf,2.0,2.0,3771.0,2
terraform/test-fixtures/graph-builder-multi-level-module/foo/bar/main.tf,2.0,2.0,2808.0,1
plugin/discovery/get_cache.go,2.0,2.0,970.0,0
examples/azure-wordpress-mysql-replication/variables.tf,2.0,2.0,126.0,0
examples/azure-vm-specialized-vhd-existing-vnet/variables.tf,2.0,2.0,130.0,0
config/test-fixtures/interpolations/concat.hcl,2.0,2.0,3182.0,2
deps/v0-6-4.json,2.0,2.0,16.0,0
terraform/testdata/validate-module-pc-inherit-unused/main.tf,2.0,2.0,3771.0,2
configs/configupgrade/test-fixtures/valid/redundant-list/want/versions.tf,2.0,2.0,2809.0,1
examples/azure-vnet-two-subnets/variables.tf,2.0,2.0,131.0,0
builtin/providers/dnsimple/resources.go,2.0,2.0,16.0,0
terraform/testdata/transform-provider-invalid/mod/main.tf,2.0,2.0,3771.0,2
command/test-fixtures/backend-change-multi-to-single/.terraform/environment,2.0,2.0,2808.0,1
backend/remote/test-fixtures/plan-cost-estimation/ce.log,2.0,2.0,2813.0,1
command/test-fixtures/push-backend-new/main.tf,2.0,2.0,2805.0,1
terraform/testdata/apply-resource-depends-on-module-in-module/child/child/main.tf,2.0,2.0,3771.0,2
examples/azure-vmss-ubuntu/deploy.ci.sh,2.0,2.0,126.0,0
internal/initwd/test-fixtures/local-module-symlink/child_a/child_b/child_b.tf,2.0,2.0,2809.0,1
terraform/testdata/refresh-output/main.tf,2.0,2.0,3771.0,2
examples/alicloud-ecs-special-sg/variables.tf,2.0,2.0,266.0,0
terraform/testdata/plan-block-nesting-group/block-nesting-group.tf,2.0,2.0,3771.0,2
command/test-fixtures/backend-plan-legacy-data/state.tfstate,2.0,2.0,2917.0,1
config/module/test-fixtures/tar-subdir-to-parent/foo.tgz,2.0,2.0,3183.0,2
command/test-fixtures/init-check-required-version/main.tf,2.0,2.0,2808.0,1
config/testdata/dir-merge/one.tf,2.0,2.0,2990.0,1
terraform/test-fixtures/destroy-module-with-provider/mod/main.tf,2.0,2.0,2806.0,1
config/testdata/validate-backend-interpolate/main.tf,2.0,2.0,2990.0,1
config/module/testdata/basic-parent/main.tf,2.0,2.0,2958.0,1
terraform/test-fixtures/plan-prevent-destroy-count-bad/main.tf,2.0,2.0,2809.0,1
configs/test-fixtures/invalid-files/interp-in-rsrc-label.tf,2.0,2.0,2805.0,1
config/test-fixtures/validate-count-resource-var/main.tf,2.0,2.0,3183.0,2
terraform/test-fixtures/apply-destroy-mod-var-and-count-nested/child/child2/main.tf,2.0,2.0,2808.0,1
terraform/testdata/apply-multi-provider-destroy/main.tf,2.0,2.0,3771.0,2
builtin/providers/circonus/interface.go,2.0,2.0,2371.0,1
terraform/testdata/transform-destroy-edge-self-ref/main.tf,2.0,2.0,3771.0,2
terraform/testdata/apply-destroy-cbd/main.tf,2.0,2.0,3771.0,2
config/module/test-fixtures/basic-git/DOTgit/objects/e6/9de29bb2d1d6434b8b29ae775ad8c2e48c5391,2.0,2.0,3189.0,2
builtin/providers/circonus/types.go,2.0,2.0,2371.0,1
helper/encryption/encryption.go,2.0,2.0,968.0,0
config/test-fixtures/validate-module-var-int/main.tf,2.0,2.0,3183.0,2
terraform/test-fixtures/refresh-output/main.tf,2.0,2.0,2806.0,1
terraform/test-fixtures/state-filter/resource-in-module-2.tfstate,2.0,2.0,27.0,0
config/module/testdata/basic-git/DOTgit/objects/1d/3d6744266642cb7623e2c678c33c77b075c49f,2.0,2.0,2958.0,1
terraform/testdata/refresh-targeted/main.tf,2.0,2.0,3771.0,2
command/test-fixtures/backend-unchanged-with-legacy/local-state-old.tfstate,2.0,2.0,2917.0,1
terraform/testdata/destroy-module-with-provider/main.tf,2.0,2.0,3771.0,2
terraform/testdata/apply-provisioner-fail-create/main.tf,2.0,2.0,3771.0,2
svchost/auth/test-helper/main.go,2.0,2.0,2808.0,1
config/test-fixtures/empty.tf,2.0,2.0,3180.0,2
terraform/testdata/input-module-data-vars/child/main.tf,2.0,2.0,3771.0,2
builtin/providers/archive/archive-content.zip,2.0,2.0,18.0,0
builtin/providers/aws/tagsCloudFront.go,2.0,2.0,2327.0,1
terraform/testdata/apply-provisioner-module/main.tf,2.0,2.0,3771.0,2
builtin/providers/aws/data_source_aws_region.go,2.0,2.0,2326.0,1
configs/test-fixtures/valid-files/variable-type-quoted.tf,2.0,2.0,2816.0,1
terraform/test-fixtures/transform-orphan-basic/main.tf,2.0,2.0,2811.0,1
terraform/testdata/refresh-data-scale-inout/main.tf,2.0,2.0,3771.0,2
terraform/testdata/apply-multi-provider/main.tf,2.0,2.0,3771.0,2
terraform/testdata/plan-module-wrong-var-type-nested/middle/main.tf,2.0,2.0,3771.0,2
examples/azure-search-create/outputs.tf,2.0,2.0,126.0,0
configs/test-fixtures/invalid-files/unexpected-attr.tf,2.0,2.0,2811.0,1
builtin/bins/provider-softlayer/main.go,2.0,2.0,71.0,0
terraform/test-fixtures/validate-computed-module-var-ref/main.tf,2.0,2.0,2807.0,1
configs/test-fixtures/invalid-files/resource-reserved-for_each.tf,2.0,2.0,2819.0,1
terraform/testdata/apply-destroy-provisioner/main.tf,2.0,2.0,3771.0,2
configs/configupgrade/test-fixtures/valid/heredoc-standard/want/versions.tf,2.0,2.0,2820.0,1
builtin/providers/circonus/resource_circonus_check_statsd.go,2.0,2.0,2329.0,1
terraform/testdata/validate-count-negative/main.tf,2.0,2.0,3771.0,2
terraform/testdata/apply-destroy-with-locals/main.tf,2.0,2.0,3771.0,2
builtin/providers/aws/resource_aws_wafregional_byte_match_set.go,2.0,2.0,2330.0,1
terraform/testdata/apply-resource-depends-on-module-in-module/main.tf,2.0,2.0,3771.0,2
configs/test-fixtures/valid-modules/override-variable/b_override.tf,2.0,2.0,2817.0,1
configs/configupgrade/test-fixtures/valid/heredoc-standard/input/heredoc.tf,2.0,2.0,2820.0,1
internal/initwd/test-fixtures/local-modules/child_a/child_a.tf,2.0,2.0,2854.0,1
terraform/testdata/apply-tainted-targets/main.tf,2.0,2.0,3771.0,2
config/module/testdata/basic-hg/.hg/store/data/main.tf.i,2.0,2.0,2958.0,1
command/test-fixtures/import-provider-var-file/blah.tfvars,2.0,2.0,2810.0,1
config/testdata/validate-var-default-list-type/main.tf,2.0,2.0,2990.0,1
examples/azure-servicebus-create-topic-and-subscription/variables.tf,2.0,2.0,126.0,0
config/testdata/validate-ignore-changes-bad/main.tf,2.0,2.0,2990.0,1
configs/configupgrade/test-fixtures/valid/map-attr-as-block/want/map-attr-as-block.tf,2.0,2.0,2809.0,1
terraform/testdata/apply-terraform-workspace/main.tf,2.0,2.0,3771.0,2
terraform/testdata/interpolate-resource-variable/main.tf,2.0,2.0,3771.0,2
terraform/testdata/apply-destroy-mod-var-and-count-nested/child/main.tf,2.0,2.0,3771.0,2
config/test-fixtures/validate-ignore-changes-bad/main.tf,2.0,2.0,3188.0,2
terraform/testdata/plan-count/main.tf,2.0,2.0,3771.0,2
command/test-fixtures/state-list-backend/main.tf,2.0,2.0,30.0,0
builtin/providers/google/resource_compute_instance_group_migrate.go,2.0,2.0,2327.0,1
examples/aws-cloudwatch-events/sns/outputs.tf,2.0,2.0,161.0,0
command/test-fixtures/validate-invalid/missing_var/main.tf,2.0,2.0,2817.0,1
terraform/test-fixtures/graph-diff-module/child/main.tf,2.0,2.0,2807.0,1
terraform/testdata/transform-destroy-prune-count/main.tf,2.0,2.0,3771.0,2
terraform/testdata/input-module-computed-output-element/main.tf,2.0,2.0,3771.0,2
terraform/testdata/validate-module-deps-cycle/main.tf,2.0,2.0,3771.0,2
config/testdata/validate-resource-self/main.tf,2.0,2.0,2990.0,1
examples/azure-openshift-origin/deploy.mac.sh,2.0,2.0,125.0,0
builtin/providers/gitlab/config.go,2.0,2.0,2332.0,1
terraform/testdata/apply-output-multi-index/main.tf,2.0,2.0,3771.0,2
examples/azure-vm-simple-linux/provider.tf.example,2.0,2.0,16.0,0
terraform/ui_output.go,2.0,2.0,969.0,0
terraform/testdata/import-provider/main.tf,2.0,2.0,3771.0,2
terraform/test-fixtures/module-deps-explicit-provider-unconstrained/main.tf,2.0,2.0,2812.0,1
config/module/testdata/basic-subdir/foo/sub/main.tf,2.0,2.0,2958.0,1
terraform/test-fixtures/apply-good-create-before/main.tf,2.0,2.0,2806.0,1
config/module/testdata/basic-git/DOTgit/objects/40/4618c9d96dfa0a5d365b518e0dfbb5a387c649,2.0,2.0,2958.0,1
config/lang/ast/unary_arithmetic.go,2.0,2.0,50.0,0
examples/azure-cdn-with-storage-account/outputs.tf,2.0,2.0,127.0,0
terraform/test-fixtures/graph-diff-module-dep-module/bar/main.tf,2.0,2.0,2808.0,1
terraform/test-fixtures/refresh-module-orphan/child/main.tf,2.0,2.0,2809.0,1
terraform/test-fixtures/transform-provider-basic/main.tf,2.0,2.0,2810.0,1
config/test-fixtures/validate-count-count-var/main.tf,2.0,2.0,3181.0,2
config/test-fixtures/validate-count-int/main.tf,2.0,2.0,3183.0,2
internal/initwd/test-fixtures/local-modules/child_a/child_b/child_b.tf,2.0,2.0,2854.0,1
terraform/test-fixtures/empty/main.tf,2.0,2.0,2808.0,1
builtin/providers/aws/test-fixtures/lambda_confirm_sns.zip,2.0,2.0,2325.0,1
examples/alicloud-vpc-snat/main.tf,2.0,2.0,200.0,0
builtin/providers/kubernetes/resource_kubernetes_pod.go,2.0,2.0,2335.0,1
terraform/testdata/transform-provider-grandchild-inherit/child/grandchild/main.tf,2.0,2.0,3771.0,2
terraform/test-fixtures/refresh-targeted-count/main.tf,2.0,2.0,2815.0,1
builtin/providers/aws/resource_aws_api_gateway_method_settings.go,2.0,2.0,2326.0,1
config/module/testdata/basic-git/DOTgit/refs/heads/test-branch,2.0,2.0,2958.0,1
terraform/testdata/plan-taint/main.tf,2.0,2.0,3771.0,2
terraform/testdata/apply-provisioner-destroy/main.tf,2.0,2.0,3771.0,2
command/test-fixtures/state-list-backend-default/main.tf,2.0,2.0,2831.0,1
config/testdata/backend-hash-basic/main.tf,2.0,2.0,2990.0,1
terraform/testdata/plan-module-wrong-var-type/inner/main.tf,2.0,2.0,3771.0,2
builtin/providers/cloudstack/resource_cloudstack_private_gateway.go,2.0,2.0,2329.0,1
builtin/providers/newrelic/config.go,2.0,2.0,2344.0,1
terraform/test-fixtures/plan-module-wrong-var-type/main.tf,2.0,2.0,2813.0,1
config/module/testdata/basic-tar-subdir/foo.tgz,2.0,2.0,2958.0,1
config/module/test-fixtures/basic-git/DOTgit/hooks/prepare-commit-msg.sample,2.0,2.0,3201.0,2
command/test-fixtures/import-provider-remote-state/main.tf,2.0,2.0,2806.0,1
builtin/providers/rabbitmq/resource_policy.go,2.0,2.0,2327.0,1
builtin/providers/pagerduty/data_source_pagerduty_user.go,2.0,2.0,2326.0,1
config/module/test-fixtures/child/main.tf,2.0,2.0,3183.0,2
examples/alicloud-build-lnmp/main.tf,2.0,2.0,157.0,0
command/test-fixtures/backend-plan-local-match/main.tf,2.0,2.0,2917.0,1
terraform/testdata/plan-module-provider-inherit-deep/C/main.tf,2.0,2.0,3771.0,2
config/testdata/provisioners-destroy.tf,2.0,2.0,2990.0,1
config/test-fixtures/validate-path-var/main.tf,2.0,2.0,3184.0,2
config/testdata/resource-multi-lifecycle.tf,2.0,2.0,2990.0,1
builtin/providers/heroku/test-fixtures/terraform2.cert,2.0,2.0,2328.0,1
builtin/providers/chef/resource_data_bag_item.go,2.0,2.0,2326.0,1
configs/testdata/valid-files/resources-provisioner-when-quoted.tf,2.0,2.0,2815.0,1
helper/schema/equal.go,2.0,2.0,969.0,0
terraform/test-fixtures/state-module-orphans/bar/main.tf,2.0,2.0,2807.0,1
examples/alicloud-ecs-slb/outputs.tf,2.0,2.0,266.0,0
builtin/providers/aws/awserr.go,2.0,2.0,2326.0,1
builtin/providers/consul/test-fixtures/userkey.pem,2.0,2.0,2333.0,1
config/module/test-fixtures/basic-git/DOTgit/hooks/applypatch-msg.sample,2.0,2.0,3201.0,2
examples/aws-cloudwatch-events/sns/README.md,2.0,2.0,161.0,0
terraform/test-fixtures/import-provider-non-vars/main.tf,2.0,2.0,2808.0,1
builtin/providers/oneandone/resource_oneandone_public_ip.go,2.0,2.0,2352.0,1
terraform/testdata/plan-count-module-static/main.tf,2.0,2.0,3771.0,2
config/module/testdata/basic-hg/.hg/store/undo,2.0,2.0,2958.0,1
builtin/providers/newrelic/resource_newrelic_alert_policy_channel.go,2.0,2.0,2344.0,1
command/test-fixtures/backend-unchanged-with-legacy/.terraform/terraform.tfstate,2.0,2.0,2917.0,1
examples/google-content-based-load-balancing/main.tf,2.0,2.0,32.0,0
terraform/testdata/apply-output-list/main.tf,2.0,2.0,3771.0,2
terraform/testdata/refresh-no-state/main.tf,2.0,2.0,3771.0,2
test-fixtures/complex_outputs.tfstate,2.0,2.0,17.0,0
config/testdata/validate-depends-on-module/main.tf,2.0,2.0,2990.0,1
internal/initwd/test-fixtures/already-installed/root.tf,2.0,2.0,2854.0,1
config/module/testdata/registry-subdir/main.tf,2.0,2.0,2958.0,1
terraform/testdata/module-deps-explicit-provider-resource/main.tf,2.0,2.0,3771.0,2
builtin/providers/opsgenie/data_source_opsgenie_user.go,2.0,2.0,2338.0,1
terraform/testdata/apply-interpolated-count/main.tf,2.0,2.0,3771.0,2
examples/alicloud-ecs-userdata/README.md,2.0,2.0,266.0,0
configs/test-fixtures/config-build/child_a/child_a.tf,2.0,2.0,2810.0,1
configs/configupgrade/test-fixtures/valid/argument-commas/want/argument-commas.tf,2.0,2.0,2806.0,1
terraform/test-fixtures/plan-module-provider-inherit-deep/main.tf,2.0,2.0,2808.0,1
terraform/test-fixtures/transform-destroy-deps/main.tf,2.0,2.0,2807.0,1
builtin/providers/cobbler/resource_cobbler_kickstart_file.go,2.0,2.0,2338.0,1
terraform/testdata/plan-close-module-provider/main.tf,2.0,2.0,3771.0,2
helper/structure/normalize_json.go,2.0,2.0,976.0,0
terraform/test-fixtures/validate-module-bad-rc/main.tf,2.0,2.0,2811.0,1
Godeps/Readme,2.0,2.0,7.0,0
config/module/testdata/conficting-submodule-names/a/c/main.tf,2.0,2.0,2958.0,1
builtin/providers/gitlab/resource_gitlab_deploy_key.go,2.0,2.0,2326.0,1
command/test-fixtures/init-internal/main.tf,2.0,2.0,2805.0,1
config/test-fixtures/validate-unknownvar-count/main.tf,2.0,2.0,3180.0,2
builtin/providers/rabbitmq/resource_queue.go,2.0,2.0,2327.0,1
builtin/bins/provider-dyn/main.go,2.0,2.0,69.0,0
builtin/bins/provider-rundeck/main.go,2.0,2.0,65.0,0
terraform/test-fixtures/apply-local-val/outputs.tf,2.0,2.0,2812.0,1
config/module/testdata/basic-git/DOTgit/hooks/pre-commit.sample,2.0,2.0,2958.0,1
terraform/testdata/plan-provisioner-cycle/main.tf,2.0,2.0,3771.0,2
terraform/testdata/module-deps-inherit-provider/main.tf,2.0,2.0,3771.0,2
terraform/test-fixtures/plan-close-module-provider/main.tf,2.0,2.0,2807.0,1
config/testdata/validate-count-module-var/main.tf,2.0,2.0,2990.0,1
config/module/test-fixtures/basic-git/main.tf,2.0,2.0,3201.0,2
terraform/test-fixtures/update-resource-provider/main.tf,2.0,2.0,2806.0,1
terraform/test-fixtures/apply-module-bool/child/main.tf,2.0,2.0,2809.0,1
terraform/testdata/apply-module-provider-inherit-alias-orphan/main.tf,2.0,2.0,3771.0,2
builtin/providers/dyn/provider.go,2.0,2.0,2330.0,1
terraform/test-fixtures/plan-module-input-computed/main.tf,2.0,2.0,2808.0,1
terraform/testdata/validate-module-pc-vars/child/main.tf,2.0,2.0,3771.0,2
examples/alicloud-slb-vpc/main.tf,2.0,2.0,266.0,0
config/module/testdata/basic-git/DOTgit/hooks/pre-rebase.sample,2.0,2.0,2958.0,1
examples/alicloud-build-lnmp/userdata.sh,2.0,2.0,157.0,0
terraform/testdata/plan-module-destroy/child/main.tf,2.0,2.0,3771.0,2
terraform/testdata/plan-prevent-destroy-good/main.tf,2.0,2.0,3771.0,2
terraform/testdata/plan-required-output/main.tf,2.0,2.0,3771.0,2
command/test-fixtures/backend-unchanged/main.tf,2.0,2.0,2917.0,1
terraform/test-fixtures/input-module-data-vars/child/main.tf,2.0,2.0,2806.0,1
command/test-fixtures/import-provider-var-default/terraform.tfvars,2.0,2.0,2810.0,1
terraform/test-fixtures/plan-module-cycle/child/main.tf,2.0,2.0,2810.0,1
terraform/testdata/graph-depends-on-count/main.tf,2.0,2.0,3771.0,2
terraform/test-fixtures/validate-good-module/main.tf,2.0,2.0,2811.0,1
builtin/providers/aws/data_source_aws_kinesis_stream.go,2.0,2.0,2327.0,1
builtin/providers/google/resource_bigquery_table.go,2.0,2.0,2327.0,1
builtin/providers/atlas/data_source_artifact.go,2.0,2.0,2328.0,1
terraform/test-fixtures/apply-provisioner-module/child/main.tf,2.0,2.0,2812.0,1
config/test-fixtures/validate-module-source-var/main.tf,2.0,2.0,3181.0,2
config/module/testdata/validate-required-var/child/main.tf,2.0,2.0,2958.0,1
terraform/testdata/transform-orphan-count/main.tf,2.0,2.0,3771.0,2
config/testdata/var_int.tf,2.0,2.0,2990.0,1
terraform/testdata/plan-module-wrong-var-type-nested/main.tf,2.0,2.0,3771.0,2
terraform/testdata/plan-module-provider-defaults-var/child/main.tf,2.0,2.0,3771.0,2
terraform/testdata/apply-count-variable/main.tf,2.0,2.0,3771.0,2
examples/azure-vm-custom-image-new-storage-account/main.tf,2.0,2.0,126.0,0
terraform/test-fixtures/apply-provisioner-destroy-locals/main.tf,2.0,2.0,2808.0,1
cliconfig_windows.go,2.0,2.0,9.0,0
terraform/testdata/plan-module-var/child/main.tf,2.0,2.0,3771.0,2
config/testdata/validate-prov-conn-splat-other/main.tf,2.0,2.0,2990.0,1
terraform/test-fixtures/state-filter/small_test_instance.tfstate,2.0,2.0,30.0,0
terraform/test-fixtures/transform-destroy-prefix/main.tf,2.0,2.0,2806.0,1
terraform/test-fixtures/graph-missing-deps/main.tf,2.0,2.0,2807.0,1
config/test-fixtures/provisioners-destroy.tf,2.0,2.0,3186.0,2
terraform/testdata/plan-count-var/main.tf,2.0,2.0,3771.0,2
config/test-fixtures/output-warnings/main.tf,2.0,2.0,3182.0,2
builtin/providers/aws/resource_aws_emr_security_configuration.go,2.0,2.0,2327.0,1
terraform/testdata/apply-destroy-module-with-attrs/main.tf,2.0,2.0,3771.0,2
command/internal_plugin_core.go,2.0,2.0,14.0,0
terraform/test-fixtures/transform-resource-count-negative/main.tf,2.0,2.0,2815.0,1
config/module/testdata/validate-bad-output-to-module/child/main.tf,2.0,2.0,2958.0,1
configs/configload/test-fixtures/add-version-constraint/.terraform/modules/modules.json,2.0,2.0,2812.0,1
command/test-fixtures/state-list-backend-default/.terraform/terraform.tfstate,2.0,2.0,2831.0,1
terraform/test-fixtures/plan-module-wrong-var-type-nested/inner/main.tf,2.0,2.0,2813.0,1
builtin/providers/archive/test-fixtures/test-dir/file2.txt,2.0,2.0,2339.0,1
examples/azure-wordpress-mysql-replication/outputs.tf,2.0,2.0,126.0,0
terraform/testdata/transform-provider-disable/main.tf,2.0,2.0,3771.0,2
command/test-fixtures/state-pull-backend/.terraform/terraform.tfstate,2.0,2.0,2824.0,1
terraform/testdata/transform-destroy-edge-splat/main.tf,2.0,2.0,3771.0,2
examples/alicloud-ecs-special-sg/main.tf,2.0,2.0,266.0,0
builtin/providers/docker/data_source_docker_registry_image.go,2.0,2.0,2329.0,1
config/testdata/validate-provider-multi-ref-bad/main.tf,2.0,2.0,2990.0,1
config/module/testdata/basic-hg/.hg/dirstate,2.0,2.0,2958.0,1
config/test-fixtures/backend-hash-type-only/main.tf,2.0,2.0,3191.0,2
configs/test-fixtures/invalid-files/data-reserved-lifecycle.tf,2.0,2.0,2819.0,1
command/test-fixtures/backend-unchanged-with-legacy/main.tf,2.0,2.0,2917.0,1
builtin/bins/provider-rancher/main.go,2.0,2.0,83.0,0
terraform/test-fixtures/input-module-data-vars/main.tf,2.0,2.0,2806.0,1
terraform/testdata/issue-9549/main.tf,2.0,2.0,3771.0,2
terraform/testdata/refresh-targeted-count/main.tf,2.0,2.0,3771.0,2
config/test-fixtures/terraform-backend.tf.json,2.0,2.0,3180.0,2
builtin/providers/tls/resource_locally_signed_cert.go,2.0,2.0,2331.0,1
terraform/test-fixtures/validate-module-pc-inherit/main.tf,2.0,2.0,2808.0,1
config/testdata/validate-var-dup/main.tf,2.0,2.0,2990.0,1
plugin/discovery/test-fixtures/not-a-dir,2.0,2.0,2813.0,1
configs/configupgrade/test-fixtures/valid/block-as-map-attr/want/block-as-map-attr.tf,2.0,2.0,2811.0,1
terraform/test-fixtures/graph-builder-modules/main.tf,2.0,2.0,2807.0,1
command/test-fixtures/show/main.tf,2.0,2.0,2816.0,1
terraform/testdata/vars-basic-bool/main.tf,2.0,2.0,3771.0,2
terraform/testdata/apply-unknown-interpolate/main.tf,2.0,2.0,3771.0,2
builtin/providers/heroku/test-fixtures/terraform.key,2.0,2.0,2328.0,1
configs/test-fixtures/config-build/child_b/child_b.tf,2.0,2.0,2810.0,1
terraform/test-fixtures/apply-data-basic/main.tf,2.0,2.0,2806.0,1
terraform/testdata/plan-computed-value-in-map/main.tf,2.0,2.0,3771.0,2
builtin/providers/consul/test-fixtures/usercert.pem,2.0,2.0,2333.0,1
builtin/providers/google/data_source_google_container_engine_versions.go,2.0,2.0,2329.0,1
config/module/test-fixtures/basic-git/DOTgit/hooks/post-update.sample,2.0,2.0,3201.0,2
config/module/test-fixtures/basic-git/DOTgit/objects/1d/3d6744266642cb7623e2c678c33c77b075c49f,2.0,2.0,3196.0,2
terraform/test-fixtures/empty-with-child-module/child/child.tf,2.0,2.0,2808.0,1
terraform/test-fixtures/apply-targeted/main.tf,2.0,2.0,2807.0,1
terraform/testdata/plan-module-variable-from-splat/main.tf,2.0,2.0,3771.0,2
examples/google-internal-load-balancing/.gitignore,2.0,2.0,27.0,0
